epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
1,,949,,0.6607378125190735,,,,,
1,,959,,0.6991310715675354,,,,,
1,,969,,0.6636614203453064,,,,,
1,,979,,0.6427712440490723,,,,,
1,,989,,0.6925702691078186,,,,,
1,,999,,0.6811566948890686,,,,,
1,,1009,,0.6604766845703125,,,,,
1,,1019,,0.6569366455078125,,,,,
1,,1029,,0.6729941964149475,,,,,
1,,1039,,0.6589726209640503,,,,,
1,,1049,,0.6457236409187317,,,,,
1,,1059,,0.6831207275390625,,,,,
1,,1069,,0.6769910454750061,,,,,
1,,1079,,0.6733899712562561,,,,,
1,,1089,,0.6752951741218567,,,,,
1,,1099,,0.6771264672279358,,,,,
1,,1109,,0.6880253553390503,,,,,
1,,1119,,0.6598110795021057,,,,,
1,,1129,,0.6852547526359558,,,,,
1,,1139,,0.6569214463233948,,,,,
1,,1149,,0.6743382215499878,,,,,
1,,1159,,0.6606317758560181,,,,,
1,,1169,,0.6646270751953125,,,,,
1,,1179,,0.6438649296760559,,,,,
1,,1189,,0.6570149660110474,,,,,
1,,1199,,0.6917064189910889,,,,,
1,,1209,,0.6760333180427551,,,,,
1,,1219,,0.6641523838043213,,,,,
1,,1229,,0.6564221978187561,,,,,
1,,1239,,0.6525856852531433,,,,,
1,,1249,,0.6439186930656433,,,,,
1,,1259,,0.6725070476531982,,,,,
1,,1269,,0.6690769791603088,,,,,
1,,1279,,0.6495145559310913,,,,,
1,,1289,,0.6610804796218872,,,,,
1,,1299,,0.6634346842765808,,,,,
1,,1309,,0.6538777351379395,,,,,
1,,1319,,0.6622248888015747,,,,,
1,,1329,,0.6867311000823975,,,,,
1,,1339,,0.6908503770828247,,,,,
1,,1349,,0.6477280855178833,,,,,
1,,1359,,0.668645441532135,,,,,
1,,1369,,0.6712962985038757,,,,,
1,,1379,,0.6628106832504272,,,,,
1,,1389,,0.6587654948234558,,,,,
1,,1399,,0.6679949164390564,,,,,
1,,1409,,0.6504982709884644,,,,,
1,,1419,,0.6888130307197571,,,,,
1,,1429,,0.6698430776596069,,,,,
1,,1439,,0.6718968152999878,,,,,
1,,1449,,0.6743904948234558,,,,,
1,,1459,,0.6586434245109558,,,,,
1,,1469,,0.6462798118591309,,,,,
1,,1479,,0.6680886149406433,,,,,
1,,1489,,0.6456616520881653,,,,,
1,,1499,,0.6339778304100037,,,,,
1,,1509,,0.6494042277336121,,,,,
1,,1519,,0.6608973741531372,,,,,
1,,1529,,0.6728228330612183,,,,,
1,,1539,,0.6625222563743591,,,,,
1,,1549,,0.6695970892906189,,,,,
1,,1559,,0.6542271375656128,,,,,
1,,1569,,0.6588963270187378,,,,,
1,,1579,,0.6447862982749939,,,,,
1,,1589,,0.6720242500305176,,,,,
1,,1599,,0.6860875487327576,,,,,
1,,1609,,0.6773902177810669,,,,,
1,,1619,,0.6526751518249512,,,,,
1,,1629,,0.6559339165687561,,,,,
1,,1639,,0.6657082438468933,,,,,
1,,1649,,0.6805279850959778,,,,,
1,,1659,,0.6513802409172058,,,,,
1,,1669,,0.6775109767913818,,,,,
1,,1679,,0.6588461995124817,,,,,
1,,1689,,0.6666272282600403,,,,,
1,,1699,,0.6622739434242249,,,,,
1,,1709,,0.6741551160812378,,,,,
1,,1719,,0.6592036485671997,,,,,
1,,1729,,0.6808186173439026,,,,,
1,,1739,,0.6638161540031433,,,,,
1,,1749,,0.6824842095375061,,,,,
1,,1759,,0.6819252967834473,,,,,
1,,1769,,0.6651760935783386,,,,,
1,,1779,,0.6351078748703003,,,,,
1,,1789,,0.6186676025390625,,,,,
1,,1799,,0.6927054524421692,,,,,
1,,1809,,0.6587945222854614,,,,,
1,,1819,,0.6814117431640625,,,,,
1,,1829,,0.6418153047561646,,,,,
1,,1839,,0.641511082649231,,,,,
1,,1841,,,0.3333333432674408,2255639.5,0.5773502588272095,0.6666666865348816,0.6126400232315063
1,,1841,0.668300211429596,,,,,,
,0.001,1842,,,,,,,
2,,1849,,0.6716609001159668,,,,,
2,,1859,,0.6565726399421692,,,,,
2,,1869,,0.6748978495597839,,,,,
2,,1879,,0.6800628304481506,,,,,
2,,1889,,0.6576082110404968,,,,,
2,,1899,,0.651358425617218,,,,,
2,,1909,,0.6757529377937317,,,,,
2,,1919,,0.6775054931640625,,,,,
2,,1929,,0.6818398833274841,,,,,
2,,1939,,0.6517540812492371,,,,,
2,,1949,,0.6856013536453247,,,,,
2,,1959,,0.6753517985343933,,,,,
2,,1969,,0.649949312210083,,,,,
2,,1979,,0.6532178521156311,,,,,
2,,1989,,0.6705452799797058,,,,,
2,,1999,,0.6576569676399231,,,,,
2,,2009,,0.6368040442466736,,,,,
2,,2019,,0.6660507321357727,,,,,
2,,2029,,0.6515647172927856,,,,,
2,,2039,,0.6670541763305664,,,,,
2,,2049,,0.6802498698234558,,,,,
2,,2059,,0.6693878173828125,,,,,
2,,2069,,0.7128764390945435,,,,,
2,,2079,,0.6886101365089417,,,,,
2,,2089,,0.6603197455406189,,,,,
2,,2099,,0.6556614637374878,,,,,
2,,2109,,0.6665786504745483,,,,,
2,,2119,,0.6562895774841309,,,,,
2,,2129,,0.6342433094978333,,,,,
2,,2139,,0.6520240902900696,,,,,
2,,2149,,0.6941964030265808,,,,,
2,,2159,,0.6527917385101318,,,,,
2,,2169,,0.6590728759765625,,,,,
2,,2179,,0.6730325222015381,,,,,
2,,2189,,0.6708446145057678,,,,,
2,,2199,,0.6603625416755676,,,,,
2,,2209,,0.6696385145187378,,,,,
2,,2219,,0.6776798963546753,,,,,
2,,2229,,0.6736602783203125,,,,,
2,,2239,,0.670623779296875,,,,,
2,,2249,,0.6728130578994751,,,,,
2,,2259,,0.6883690357208252,,,,,
2,,2269,,0.6692693829536438,,,,,
2,,2279,,0.6839767098426819,,,,,
2,,2289,,0.656158447265625,,,,,
2,,2299,,0.6624338030815125,,,,,
2,,2309,,0.6684918999671936,,,,,
2,,2319,,0.670544445514679,,,,,
2,,2329,,0.6723458170890808,,,,,
2,,2339,,0.6747632622718811,,,,,
2,,2349,,0.6937403678894043,,,,,
2,,2359,,0.6801932454109192,,,,,
2,,2369,,0.6712765693664551,,,,,
2,,2379,,0.6739611029624939,,,,,
2,,2389,,0.6814935803413391,,,,,
2,,2399,,0.6821404099464417,,,,,
2,,2409,,0.6523810625076294,,,,,
2,,2419,,0.6767600178718567,,,,,
2,,2429,,0.672910749912262,,,,,
2,,2439,,0.6483260989189148,,,,,
2,,2449,,0.693898618221283,,,,,
2,,2459,,0.6462113261222839,,,,,
2,,2469,,0.6769945621490479,,,,,
2,,2479,,0.6490761041641235,,,,,
2,,2489,,0.6835413575172424,,,,,
2,,2499,,0.665907621383667,,,,,
2,,2509,,0.6819264888763428,,,,,
2,,2519,,0.6747540235519409,,,,,
2,,2529,,0.6394478678703308,,,,,
2,,2539,,0.6457759141921997,,,,,
2,,2549,,0.642607569694519,,,,,
2,,2559,,0.6707977056503296,,,,,
2,,2569,,0.6706935167312622,,,,,
2,,2579,,0.6661732792854309,,,,,
2,,2589,,0.6569889783859253,,,,,
2,,2599,,0.6357116103172302,,,,,
2,,2609,,0.6847038865089417,,,,,
2,,2619,,0.6572778224945068,,,,,
2,,2629,,0.6411110758781433,,,,,
2,,2639,,0.6531485319137573,,,,,
2,,2649,,0.6901354193687439,,,,,
2,,2659,,0.6696977615356445,,,,,
2,,2669,,0.6556680202484131,,,,,
2,,2679,,0.640540599822998,,,,,
2,,2689,,0.6814935803413391,,,,,
2,,2699,,0.6400072574615479,,,,,
2,,2709,,0.6504636406898499,,,,,
2,,2719,,0.6519840955734253,,,,,
2,,2729,,0.6735409498214722,,,,,
2,,2739,,0.6655916571617126,,,,,
2,,2749,,0.6818145513534546,,,,,
2,,2759,,0.6652777791023254,,,,,
2,,2762,,,0.34085214138031006,4761905.0,0.583825409412384,0.6817042827606201,0.6427347660064697
2,,2762,0.6656126379966736,,,,,,
,0.001,2763,,,,,,,
3,,2769,,0.6670008897781372,,,,,
3,,2779,,0.6493109464645386,,,,,
3,,2789,,0.6309412121772766,,,,,
3,,2799,,0.639529824256897,,,,,
3,,2809,,0.6551404595375061,,,,,
3,,2819,,0.6326773762702942,,,,,
3,,2829,,0.6944138407707214,,,,,
3,,2839,,0.6496937274932861,,,,,
3,,2849,,0.6310348510742188,,,,,
3,,2859,,0.659903883934021,,,,,
3,,2869,,0.6754501461982727,,,,,
3,,2879,,0.6559244990348816,,,,,
3,,2889,,0.6739916205406189,,,,,
3,,2899,,0.6755131483078003,,,,,
3,,2909,,0.6637077927589417,,,,,
3,,2919,,0.6621399521827698,,,,,
3,,2929,,0.642945408821106,,,,,
3,,2939,,0.6798313856124878,,,,,
3,,2949,,0.6803275942802429,,,,,
3,,2959,,0.6943272352218628,,,,,
3,,2969,,0.6795406341552734,,,,,
3,,2979,,0.6540614366531372,,,,,
3,,2989,,0.6640995740890503,,,,,
3,,2999,,0.6355198621749878,,,,,
3,,3009,,0.647376537322998,,,,,
3,,3019,,0.6622779965400696,,,,,
3,,3029,,0.6545540690422058,,,,,
3,,3039,,0.63348388671875,,,,,
3,,3049,,0.6558140516281128,,,,,
3,,3059,,0.6481715440750122,,,,,
3,,3069,,0.6713322401046753,,,,,
3,,3079,,0.669464111328125,,,,,
3,,3089,,0.6778000593185425,,,,,
3,,3099,,0.6663400530815125,,,,,
3,,3109,,0.6542401909828186,,,,,
3,,3119,,0.6643107533454895,,,,,
3,,3129,,0.6650347113609314,,,,,
3,,3139,,0.6634641289710999,,,,,
3,,3149,,0.6276496052742004,,,,,
3,,3159,,0.6778095960617065,,,,,
3,,3169,,0.6591687798500061,,,,,
3,,3179,,0.6577050089836121,,,,,
3,,3189,,0.6468208432197571,,,,,
3,,3199,,0.6546074748039246,,,,,
3,,3209,,0.6659925580024719,,,,,
3,,3219,,0.6328858733177185,,,,,
3,,3229,,0.6594172716140747,,,,,
3,,3239,,0.6662467122077942,,,,,
3,,3249,,0.6660614013671875,,,,,
3,,3259,,0.66265869140625,,,,,
3,,3269,,0.6497344970703125,,,,,
3,,3279,,0.67523193359375,,,,,
3,,3289,,0.673861026763916,,,,,
3,,3299,,0.6341498494148254,,,,,
3,,3309,,0.7067224979400635,,,,,
3,,3319,,0.687835693359375,,,,,
3,,3329,,0.6697061061859131,,,,,
3,,3339,,0.642082691192627,,,,,
3,,3349,,0.6591862440109253,,,,,
3,,3359,,0.6627873182296753,,,,,
3,,3369,,0.6702988147735596,,,,,
3,,3379,,0.6459046006202698,,,,,
3,,3389,,0.6456567049026489,,,,,
3,,3399,,0.6608840227127075,,,,,
3,,3409,,0.6945726275444031,,,,,
3,,3419,,0.6307189464569092,,,,,
3,,3429,,0.6629095673561096,,,,,
3,,3439,,0.6286681294441223,,,,,
3,,3449,,0.68268221616745,,,,,
3,,3459,,0.6439105272293091,,,,,
3,,3469,,0.645370364189148,,,,,
3,,3479,,0.6608167290687561,,,,,
3,,3489,,0.6380546689033508,,,,,
3,,3499,,0.6244074702262878,,,,,
3,,3509,,0.6659734845161438,,,,,
3,,3519,,0.6915175914764404,,,,,
3,,3529,,0.6576766967773438,,,,,
3,,3539,,0.6676483154296875,,,,,
3,,3549,,0.6462910175323486,,,,,
3,,3559,,0.6326884627342224,,,,,
3,,3569,,0.6646043062210083,,,,,
3,,3579,,0.6388254761695862,,,,,
3,,3589,,0.6284986138343811,,,,,
3,,3599,,0.6692569255828857,,,,,
3,,3609,,0.6719818115234375,,,,,
3,,3619,,0.6512898206710815,,,,,
3,,3629,,0.6656644940376282,,,,,
3,,3639,,0.6749435663223267,,,,,
3,,3649,,0.6641221046447754,,,,,
3,,3659,,0.6568756103515625,,,,,
3,,3669,,0.6473389863967896,,,,,
3,,3679,,0.6473132967948914,,,,,
3,,3683,,,0.3433583974838257,7769423.5,0.5859678983688354,0.6867167949676514,0.6206825375556946
3,,3683,0.661840558052063,,,,,,
,0.001,3684,,,,,,,
4,,3689,,0.6617540717124939,,,,,
4,,3699,,0.6261134147644043,,,,,
4,,3709,,0.6310399174690247,,,,,
4,,3719,,0.6288909912109375,,,,,
4,,3729,,0.6580352783203125,,,,,
4,,3739,,0.6562401652336121,,,,,
4,,3749,,0.6531394124031067,,,,,
4,,3759,,0.6567350029945374,,,,,
4,,3769,,0.6787930727005005,,,,,
4,,3779,,0.6388595104217529,,,,,
4,,3789,,0.6732461452484131,,,,,
4,,3799,,0.649415135383606,,,,,
4,,3809,,0.647673487663269,,,,,
4,,3819,,0.6716221570968628,,,,,
4,,3829,,0.6845681071281433,,,,,
4,,3839,,0.6574748158454895,,,,,
4,,3849,,0.67369145154953,,,,,
4,,3859,,0.6778308153152466,,,,,
4,,3869,,0.6395187377929688,,,,,
4,,3879,,0.6561320424079895,,,,,
4,,3889,,0.657988429069519,,,,,
4,,3899,,0.6773128509521484,,,,,
4,,3909,,0.6779000163078308,,,,,
4,,3919,,0.6548174619674683,,,,,
4,,3929,,0.6538609266281128,,,,,
4,,3939,,0.6583755016326904,,,,,
4,,3949,,0.6446631550788879,,,,,
4,,3959,,0.6704025268554688,,,,,
4,,3969,,0.6565546989440918,,,,,
4,,3979,,0.648023247718811,,,,,
4,,3989,,0.6877528429031372,,,,,
4,,3999,,0.6320277452468872,,,,,
4,,4009,,0.6284108757972717,,,,,
4,,4019,,0.6510652899742126,,,,,
4,,4029,,0.6702455878257751,,,,,
4,,4039,,0.6189956665039062,,,,,
4,,4049,,0.6518315076828003,,,,,
4,,4059,,0.6605449318885803,,,,,
4,,4069,,0.6604145765304565,,,,,
4,,4079,,0.6260105967521667,,,,,
4,,4089,,0.6381331086158752,,,,,
4,,4099,,0.663087010383606,,,,,
4,,4109,,0.6541388630867004,,,,,
4,,4119,,0.6336365342140198,,,,,
4,,4129,,0.637923002243042,,,,,
4,,4139,,0.6451019048690796,,,,,
4,,4149,,0.6464571356773376,,,,,
4,,4159,,0.6464713215827942,,,,,
4,,4169,,0.6446723341941833,,,,,
4,,4179,,0.646467924118042,,,,,
4,,4189,,0.6619107723236084,,,,,
4,,4199,,0.6391558051109314,,,,,
4,,4209,,0.6390402913093567,,,,,
4,,4219,,0.65760737657547,,,,,
4,,4229,,0.6640110015869141,,,,,
4,,4239,,0.6362282633781433,,,,,
4,,4249,,0.6433604955673218,,,,,
4,,4259,,0.629079282283783,,,,,
4,,4269,,0.6410588026046753,,,,,
4,,4279,,0.6606292724609375,,,,,
4,,4289,,0.6597917079925537,,,,,
4,,4299,,0.6790509819984436,,,,,
4,,4309,,0.6570509076118469,,,,,
4,,4319,,0.6680112481117249,,,,,
4,,4329,,0.644410252571106,,,,,
4,,4339,,0.6566281914710999,,,,,
4,,4349,,0.6795434951782227,,,,,
4,,4359,,0.6430516242980957,,,,,
4,,4369,,0.657958984375,,,,,
4,,4379,,0.6371546983718872,,,,,
4,,4389,,0.6391434073448181,,,,,
4,,4399,,0.6386675238609314,,,,,
4,,4409,,0.6167548298835754,,,,,
4,,4419,,0.6346598863601685,,,,,
4,,4429,,0.6440128087997437,,,,,
4,,4439,,0.6713272333145142,,,,,
4,,4449,,0.6366838812828064,,,,,
4,,4459,,0.6454471349716187,,,,,
4,,4469,,0.6812868118286133,,,,,
4,,4479,,0.660308837890625,,,,,
4,,4489,,0.6566098928451538,,,,,
4,,4499,,0.631661057472229,,,,,
4,,4509,,0.647957444190979,,,,,
4,,4519,,0.6353541612625122,,,,,
4,,4529,,0.671089768409729,,,,,
4,,4539,,0.6832331418991089,,,,,
4,,4549,,0.639159083366394,,,,,
4,,4559,,0.6581017374992371,,,,,
4,,4569,,0.6541715264320374,,,,,
4,,4579,,0.6476625800132751,,,,,
4,,4589,,0.6784098744392395,,,,,
4,,4599,,0.6708744764328003,,,,,
4,,4604,,,0.32581454515457153,4260652.0,0.5708016753196716,0.6516290903091431,0.6270749568939209
4,,4604,0.6571062803268433,,,,,,
,0.001,4605,,,,,,,
5,,4609,,0.6731821894645691,,,,,
5,,4619,,0.6504111289978027,,,,,
5,,4629,,0.6607578992843628,,,,,
5,,4639,,0.6617085933685303,,,,,
5,,4649,,0.6352353692054749,,,,,
5,,4659,,0.6631622314453125,,,,,
5,,4669,,0.660581648349762,,,,,
5,,4679,,0.6797714233398438,,,,,
5,,4689,,0.6972019076347351,,,,,
5,,4699,,0.6481025815010071,,,,,
5,,4709,,0.6763806939125061,,,,,
5,,4719,,0.6692122220993042,,,,,
5,,4729,,0.6555331349372864,,,,,
5,,4739,,0.6339491009712219,,,,,
5,,4749,,0.6601529717445374,,,,,
5,,4759,,0.6482892632484436,,,,,
5,,4769,,0.6317510008811951,,,,,
5,,4779,,0.6394391655921936,,,,,
5,,4789,,0.6526837944984436,,,,,
5,,4799,,0.6605306267738342,,,,,
5,,4809,,0.6069979071617126,,,,,
5,,4819,,0.6048193573951721,,,,,
5,,4829,,0.608995258808136,,,,,
5,,4839,,0.649443507194519,,,,,
5,,4849,,0.6546617150306702,,,,,
5,,4859,,0.66426020860672,,,,,
5,,4869,,0.6679010987281799,,,,,
5,,4879,,0.6544440984725952,,,,,
5,,4889,,0.6747480034828186,,,,,
5,,4899,,0.6372758746147156,,,,,
5,,4909,,0.6081178188323975,,,,,
5,,4919,,0.6378765106201172,,,,,
5,,4929,,0.6345661282539368,,,,,
5,,4939,,0.6426528096199036,,,,,
5,,4949,,0.6206917762756348,,,,,
5,,4959,,0.6676106452941895,,,,,
5,,4969,,0.6471077799797058,,,,,
5,,4979,,0.6854143738746643,,,,,
5,,4989,,0.6446507573127747,,,,,
5,,4999,,0.6584864854812622,,,,,
5,,5009,,0.6488484144210815,,,,,
5,,5019,,0.6360582113265991,,,,,
5,,5029,,0.6546930074691772,,,,,
5,,5039,,0.6526183485984802,,,,,
5,,5049,,0.64715576171875,,,,,
5,,5059,,0.6728231906890869,,,,,
5,,5069,,0.608002781867981,,,,,
5,,5079,,0.6424614787101746,,,,,
5,,5089,,0.6556603312492371,,,,,
5,,5099,,0.6747087836265564,,,,,
5,,5109,,0.645246684551239,,,,,
5,,5119,,0.6228681206703186,,,,,
5,,5129,,0.6692150831222534,,,,,
5,,5139,,0.6104162931442261,,,,,
5,,5149,,0.6389334797859192,,,,,
5,,5159,,0.6351318359375,,,,,
5,,5169,,0.6177290081977844,,,,,
5,,5179,,0.6433955430984497,,,,,
5,,5189,,0.6566815972328186,,,,,
5,,5199,,0.634745717048645,,,,,
5,,5209,,0.6257792711257935,,,,,
5,,5219,,0.6464865803718567,,,,,
5,,5229,,0.6895189881324768,,,,,
5,,5239,,0.6204760670661926,,,,,
5,,5249,,0.6180768609046936,,,,,
5,,5259,,0.6526702046394348,,,,,
5,,5269,,0.6278457641601562,,,,,
5,,5279,,0.6466227769851685,,,,,
5,,5289,,0.6729097366333008,,,,,
5,,5299,,0.6364266276359558,,,,,
5,,5309,,0.6732820868492126,,,,,
5,,5319,,0.6778473854064941,,,,,
5,,5329,,0.6769846677780151,,,,,
5,,5339,,0.6119649410247803,,,,,
5,,5349,,0.6435667872428894,,,,,
5,,5359,,0.6571080684661865,,,,,
5,,5369,,0.6112364530563354,,,,,
5,,5379,,0.6570143103599548,,,,,
5,,5389,,0.6231842041015625,,,,,
5,,5399,,0.6501612067222595,,,,,
5,,5409,,0.6740637421607971,,,,,
5,,5419,,0.6602094173431396,,,,,
5,,5429,,0.6199526190757751,,,,,
5,,5439,,0.6419939398765564,,,,,
5,,5449,,0.651957631111145,,,,,
5,,5459,,0.6647491455078125,,,,,
5,,5469,,0.6351242065429688,,,,,
5,,5479,,0.6383339166641235,,,,,
5,,5489,,0.6430892944335938,,,,,
5,,5499,,0.6377967596054077,,,,,
5,,5509,,0.6562641859054565,,,,,
5,,5519,,0.6348791718482971,,,,,
5,,5525,,,0.33834585547447205,3258145.0,0.5816750526428223,0.6766917109489441,0.6123670339584351
5,,5525,0.6495230197906494,,,,,,
,0.001,5526,,,,,,,
6,,5529,,0.6248192191123962,,,,,
6,,5539,,0.6282564997673035,,,,,
6,,5549,,0.6427543759346008,,,,,
6,,5559,,0.6434151530265808,,,,,
6,,5569,,0.6219744086265564,,,,,
6,,5579,,0.6480320692062378,,,,,
6,,5589,,0.6310485005378723,,,,,
6,,5599,,0.6279723644256592,,,,,
6,,5609,,0.6199591755867004,,,,,
6,,5619,,0.6802880167961121,,,,,
6,,5629,,0.6565778851509094,,,,,
6,,5639,,0.6422980427742004,,,,,
6,,5649,,0.6620566248893738,,,,,
6,,5659,,0.6275683641433716,,,,,
6,,5669,,0.61906498670578,,,,,
6,,5679,,0.6918694376945496,,,,,
6,,5689,,0.6379860043525696,,,,,
6,,5699,,0.6585617065429688,,,,,
6,,5709,,0.6320765614509583,,,,,
6,,5719,,0.6359560489654541,,,,,
6,,5729,,0.6588513255119324,,,,,
6,,5739,,0.6394981741905212,,,,,
6,,5749,,0.6578243970870972,,,,,
6,,5759,,0.6138404011726379,,,,,
6,,5769,,0.627580463886261,,,,,
6,,5779,,0.6304064989089966,,,,,
6,,5789,,0.6457633972167969,,,,,
6,,5799,,0.5987091064453125,,,,,
6,,5809,,0.6326838731765747,,,,,
6,,5819,,0.6437519788742065,,,,,
6,,5829,,0.6632674336433411,,,,,
6,,5839,,0.642699658870697,,,,,
6,,5849,,0.6324701309204102,,,,,
6,,5859,,0.6436419486999512,,,,,
6,,5869,,0.6018355488777161,,,,,
6,,5879,,0.6329727172851562,,,,,
6,,5889,,0.6402722001075745,,,,,
6,,5899,,0.6489208936691284,,,,,
6,,5909,,0.6071184873580933,,,,,
6,,5919,,0.6584776639938354,,,,,
6,,5929,,0.6544550061225891,,,,,
6,,5939,,0.6713362336158752,,,,,
6,,5949,,0.6172119975090027,,,,,
6,,5959,,0.673827588558197,,,,,
6,,5969,,0.6811383962631226,,,,,
6,,5979,,0.5807088017463684,,,,,
6,,5989,,0.6295127868652344,,,,,
6,,5999,,0.6718586683273315,,,,,
6,,6009,,0.6640090942382812,,,,,
6,,6019,,0.6267120242118835,,,,,
6,,6029,,0.6269124746322632,,,,,
6,,6039,,0.614128589630127,,,,,
6,,6049,,0.6228463053703308,,,,,
6,,6059,,0.6745147705078125,,,,,
6,,6069,,0.6153932809829712,,,,,
6,,6079,,0.6413033604621887,,,,,
6,,6089,,0.6432108879089355,,,,,
6,,6099,,0.6188169121742249,,,,,
6,,6109,,0.6462541222572327,,,,,
6,,6119,,0.6217781901359558,,,,,
6,,6129,,0.597144365310669,,,,,
6,,6139,,0.6097975969314575,,,,,
6,,6149,,0.6633896231651306,,,,,
6,,6159,,0.6338171362876892,,,,,
6,,6169,,0.5903199911117554,,,,,
6,,6179,,0.6531617641448975,,,,,
6,,6189,,0.6440331339836121,,,,,
6,,6199,,0.6405671834945679,,,,,
6,,6209,,0.6494211554527283,,,,,
6,,6219,,0.619636595249176,,,,,
6,,6229,,0.6108458042144775,,,,,
6,,6239,,0.6532483696937561,,,,,
6,,6249,,0.6350366473197937,,,,,
6,,6259,,0.6586124300956726,,,,,
6,,6269,,0.6238714456558228,,,,,
6,,6279,,0.6361982226371765,,,,,
6,,6289,,0.622425377368927,,,,,
6,,6299,,0.6443403363227844,,,,,
6,,6309,,0.6482295989990234,,,,,
6,,6319,,0.6194033026695251,,,,,
6,,6329,,0.6614754796028137,,,,,
6,,6339,,0.6862027049064636,,,,,
6,,6349,,0.6480816602706909,,,,,
6,,6359,,0.6331707835197449,,,,,
6,,6369,,0.5684547424316406,,,,,
6,,6379,,0.6597872972488403,,,,,
6,,6389,,0.6609115600585938,,,,,
6,,6399,,0.6586085557937622,,,,,
6,,6409,,0.6311212182044983,,,,,
6,,6419,,0.5756132006645203,,,,,
6,,6429,,0.5944595336914062,,,,,
